category;description;alpha_carotene;beta_carotene;beta_cryptoxanthin;carbohydrate;cholesterol;choline;fiber;lutein_and_zeaxanthin;lycopene;niacin;protein;retinol;riboflavin;selenium;sugar_total;thiamin;water;fat.monosaturated_fat;fat.polysaturated_fat;fat.saturated_fat;fat.total_lipid;major_minerals.calcium;major_minerals.copper;major_minerals.iron;major_minerals.magnesium;major_minerals.phosphorus;major_minerals.potassium;major_minerals.sodium;major_minerals.zinc;vitamins.vitamin_a_-_rae;vitamins.vitamin_b12;vitamins.vitamin_b6;vitamins.vitamin_c;vitamins.vitamin_e;vitamins.vitamin_k;calories
Grits;Grits, NS as to regular, quick, or instant, NS as to fat;0.0;7.0;0.0;12.2;3.0;2.5;0.7;1.0;0.0;0.62;1.19;15.0;0.048;2.6;0.09;0.157;84.39;0.513;0.389;0.802;1.82;4.0;0.014;0.45;7.0;17.0;21.0;82.0;0.12;15.0;0.0;0.056;0.0;0.21;0.9;69.94
Grits;Grits, NS as to regular, quick, or instant, no added fat;0.0;0.0;0.0;12.41;0.0;2.3;0.7;1.0;0.0;0.631;1.2;0.0;0.048;2.7;0.09;0.16;85.75;0.049;0.137;0.053;0.28;4.0;0.015;0.46;7.0;17.0;21.0;70.0;0.12;0.0;0.0;0.033;0.0;0.03;0.0;56.96
Grits;Grits, NS as to regular, quick, or instant, fat added;0.0;7.0;0.0;12.2;3.0;2.5;0.7;1.0;0.0;0.62;1.19;15.0;0.048;2.6;0.09;0.157;84.39;0.513;0.389;0.802;1.82;4.0;0.014;0.45;7.0;17.0;21.0;82.0;0.12;15.0;0.0;0.056;0.0;0.21;0.9;69.94
Grits;Grits, regular or quick, made with water, NS as to fat;0.0;7.0;0.0;12.2;3.0;2.5;0.7;1.0;0.0;0.62;1.19;15.0;0.048;2.6;0.09;0.157;84.39;0.513;0.389;0.802;1.82;4.0;0.014;0.45;7.0;17.0;21.0;82.0;0.12;15.0;0.0;0.056;0.0;0.21;0.9;69.94
Grits;Grits, regular or quick, made with water, no added fat;0.0;0.0;0.0;12.41;0.0;2.3;0.7;1.0;0.0;0.631;1.2;0.0;0.048;2.7;0.09;0.16;85.75;0.049;0.137;0.053;0.28;4.0;0.015;0.46;7.0;17.0;21.0;70.0;0.12;0.0;0.0;0.033;0.0;0.03;0.0;56.96
Grits;Grits, regular or quick, made with water, fat added;0.0;7.0;0.0;12.2;3.0;2.5;0.7;1.0;0.0;0.62;1.19;15.0;0.048;2.6;0.09;0.157;84.39;0.513;0.389;0.802;1.82;4.0;0.014;0.45;7.0;17.0;21.0;82.0;0.12;15.0;0.0;0.056;0.0;0.21;0.9;69.94
Grits;Grits, regular or quick, made with milk, NS as to fat;0.0;11.0;0.0;17.07;11.0;19.6;0.7;1.0;0.0;0.73;4.53;73.0;0.185;4.5;4.98;0.211;73.53;0.939;0.454;1.965;3.82;127.0;0.005;0.45;18.0;119.0;178.0;117.0;0.54;74.0;0.53;0.113;0.1;0.24;1.1;120.78
Grits;Grits, regular or quick, made with milk, no added fat;0.0;4.0;0.0;17.37;8.0;19.6;0.7;1.0;0.0;0.743;4.6;60.0;0.187;4.6;5.07;0.215;74.7;0.483;0.203;1.238;2.3;129.0;0.005;0.46;18.0;121.0;181.0;105.0;0.55;60.0;0.54;0.091;0.1;0.07;0.2;108.58
Grits;Grits, regular or quick, made with milk, fat added;0.0;11.0;0.0;17.07;11.0;19.6;0.7;1.0;0.0;0.73;4.53;73.0;0.185;4.5;4.98;0.211;73.53;0.939;0.454;1.965;3.82;127.0;0.005;0.45;18.0;119.0;178.0;117.0;0.54;74.0;0.53;0.113;0.1;0.24;1.1;120.78
Grits;Grits, regular or quick, made with non-dairy milk, NS as to fat;0.0;8.0;0.0;15.95;3.0;11.1;0.9;1.0;0.0;0.791;2.23;92.0;0.11;3.4;3.12;0.165;77.82;0.998;0.797;1.039;3.0;165.0;0.066;0.77;14.0;35.0;101.0;139.0;0.23;92.0;0.28;0.064;0.0;2.01;1.8;99.72
Grits;Grits, regular or quick, made with non-dairy milk, no added fat;0.0;1.0;0.0;16.23;0.0;11.0;0.9;1.0;0.0;0.805;2.26;78.0;0.111;3.4;3.18;0.168;79.07;0.543;0.553;0.295;1.47;167.0;0.068;0.78;14.0;35.0;102.0;127.0;0.23;78.0;0.28;0.042;0.0;1.86;0.9;87.19
Grits;Grits, regular or quick, made with non-dairy milk, fat added;0.0;8.0;0.0;15.95;3.0;11.1;0.9;1.0;0.0;0.791;2.23;92.0;0.11;3.4;3.12;0.165;77.82;0.998;0.797;1.039;3.0;165.0;0.066;0.77;14.0;35.0;101.0;139.0;0.23;92.0;0.28;0.064;0.0;2.01;1.8;99.72
Grits;Grits, with cheese, NS as to fat;0.0;7.0;0.0;11.36;13.0;4.0;0.6;1.0;0.0;0.57;3.56;47.0;0.09;5.4;0.12;0.146;79.07;1.256;0.479;2.767;5.27;79.0;0.017;0.42;9.0;64.0;27.0;144.0;0.5;48.0;0.11;0.058;0.0;0.27;1.1;107.11
Grits;Grits, with cheese, no added fat;0.0;0.0;0.0;11.54;11.0;3.7;0.7;1.0;0.0;0.578;3.6;34.0;0.091;5.5;0.12;0.148;80.22;0.847;0.252;2.119;3.92;80.0;0.017;0.43;9.0;64.0;27.0;134.0;0.51;34.0;0.11;0.037;0.0;0.11;0.3;95.84
Grits;Grits, with cheese, fat added;0.0;7.0;0.0;11.36;13.0;4.0;0.6;1.0;0.0;0.57;3.56;47.0;0.09;5.4;0.12;0.146;79.07;1.256;0.479;2.767;5.27;79.0;0.017;0.42;9.0;64.0;27.0;144.0;0.5;48.0;0.11;0.058;0.0;0.27;1.1;107.11
Grits;Grits, instant, made with water, no added fat;0.0;0.0;0.0;14.84;0.0;2.7;0.8;1.0;0.0;1.618;1.38;0.0;0.125;3.2;0.29;0.331;82.36;0.075;0.183;0.068;0.4;74.0;0.014;7.33;6.0;14.0;26.0;215.0;0.09;0.0;0.0;0.026;0.0;0.01;0.0;68.48
Grits;Grits, instant, made with water, fat added;0.0;11.0;0.0;14.36;4.0;3.1;0.8;1.0;0.0;1.566;1.36;23.0;0.122;3.1;0.28;0.321;80.41;0.801;0.576;1.242;2.83;72.0;0.013;7.09;6.0;14.0;26.0;230.0;0.08;24.0;0.0;0.062;0.0;0.29;1.4;88.35
Grits;Grits, instant, made with water, NS as to fat;0.0;11.0;0.0;14.36;4.0;3.1;0.8;1.0;0.0;1.566;1.36;23.0;0.122;3.1;0.28;0.321;80.41;0.801;0.576;1.242;2.83;72.0;0.013;7.09;6.0;14.0;26.0;230.0;0.08;24.0;0.0;0.062;0.0;0.29;1.4;88.35
Grits;Grits, instant, made with milk, fat added;0.0;14.0;0.0;18.18;11.0;16.5;0.8;1.0;0.0;1.652;3.98;69.0;0.23;4.6;4.11;0.363;71.89;1.135;0.627;2.155;4.39;168.0;0.006;7.09;15.0;94.0;148.0;257.0;0.41;70.0;0.42;0.107;0.1;0.32;1.6;128.15
Grits;Grits, instant, made with milk, no added fat;0.0;3.0;0.0;18.79;7.0;16.5;0.8;1.0;0.0;1.707;4.09;47.0;0.236;4.8;4.25;0.375;73.56;0.42;0.236;1.012;2.02;173.0;0.006;7.33;15.0;97.0;153.0;244.0;0.42;48.0;0.43;0.073;0.1;0.04;0.2;109.7
Grits;Grits, instant, made with milk, NS as to fat;0.0;14.0;0.0;18.18;11.0;16.5;0.8;1.0;0.0;1.652;3.98;69.0;0.23;4.6;4.11;0.363;71.89;1.135;0.627;2.155;4.39;168.0;0.006;7.09;15.0;94.0;148.0;257.0;0.41;70.0;0.42;0.107;0.1;0.32;1.6;128.15
Grits;Grits, instant, made with non-dairy milk, NS as to fat;0.0;12.0;0.0;17.3;4.0;9.9;0.9;1.0;0.0;1.7;2.17;83.0;0.171;3.7;2.66;0.327;75.26;1.182;0.896;1.427;3.75;198.0;0.054;7.34;12.0;28.0;88.0;274.0;0.17;84.0;0.22;0.069;0.0;1.7;2.1;111.63
Grits;Grits, instant, made with non-dairy milk, no added fat;0.0;1.0;0.0;17.88;0.0;9.7;0.9;1.0;0.0;1.757;2.23;62.0;0.176;3.9;2.74;0.338;77.04;0.468;0.514;0.261;1.36;204.0;0.056;7.59;12.0;29.0;90.0;261.0;0.17;62.0;0.23;0.033;0.0;1.47;0.7;92.68
Grits;Grits, instant, made with non-dairy milk, fat added;0.0;12.0;0.0;17.3;4.0;9.9;0.9;1.0;0.0;1.7;2.17;83.0;0.171;3.7;2.66;0.327;75.26;1.182;0.896;1.427;3.75;198.0;0.054;7.34;12.0;28.0;88.0;274.0;0.17;84.0;0.22;0.069;0.0;1.7;2.1;111.63
Cornmeal mush;Cornmeal mush, NS as to fat;9.0;21.0;0.0;12.25;3.0;1.6;0.6;226.0;0.0;0.69;1.11;15.0;0.054;1.6;0.25;0.068;84.43;0.525;0.382;0.783;1.82;4.0;0.021;0.64;6.0;15.0;21.0;83.0;0.11;17.0;0.0;0.049;0.0;0.2;0.9;69.82
Cornmeal mush;Cornmeal mush, no added fat;9.0;14.0;0.0;12.47;0.0;1.4;0.6;230.0;0.0;0.702;1.12;0.0;0.054;1.6;0.25;0.069;85.79;0.061;0.13;0.035;0.28;4.0;0.022;0.65;6.0;15.0;21.0;71.0;0.11;2.0;0.0;0.026;0.0;0.02;0.0;56.88
Cornmeal mush;Cornmeal mush, fat added;9.0;21.0;0.0;12.25;3.0;1.6;0.6;226.0;0.0;0.69;1.11;15.0;0.054;1.6;0.25;0.068;84.43;0.525;0.382;0.783;1.82;4.0;0.021;0.64;6.0;15.0;21.0;83.0;0.11;17.0;0.0;0.049;0.0;0.2;0.9;69.82
Cornmeal;Cornmeal, Puerto Rican Style;8.0;15.0;0.0;28.12;8.0;13.8;0.5;196.0;0.0;0.703;4.11;55.0;0.178;3.3;17.75;0.1;64.5;0.456;0.172;1.132;2.16;120.0;0.013;0.59;16.0;111.0;168.0;151.0;0.49;57.0;0.29;0.065;0.0;0.05;0.2;148.36
Cornmeal dumpling;Cornmeal dumpling;14.0;38.0;2.0;25.39;69.0;48.6;1.1;454.0;0.0;1.442;5.33;61.0;0.219;10.4;1.55;0.162;62.97;1.834;1.2;1.263;4.67;88.0;0.04;1.75;14.0;107.0;101.0;351.0;0.53;65.0;0.24;0.084;0.0;0.46;2.5;164.91
Masa harina;Masa harina, cooked;0.0;0.0;0.0;20.5;0.0;2.2;1.7;1.0;0.0;1.393;2.26;0.0;0.109;2.8;0.43;0.182;74.94;0.267;0.461;0.142;0.99;44.0;0.078;1.33;27.0;62.0;70.0;283.0;0.5;0.0;0.0;0.114;0.0;0.03;0.0;99.95
Millet;Millet, NS as to fat;0.0;2.0;0.0;23.57;0.0;11.2;1.3;70.0;0.0;1.324;3.5;0.0;0.082;0.9;0.13;0.106;71.1;0.183;0.506;0.171;1.0;3.0;0.16;0.63;44.0;100.0;62.0;168.0;0.91;0.0;0.0;0.108;0.0;0.02;0.3;117.28
Millet;Millet, no added fat;0.0;2.0;0.0;23.57;0.0;11.2;1.3;70.0;0.0;1.324;3.5;0.0;0.082;0.9;0.13;0.106;71.1;0.183;0.506;0.171;1.0;3.0;0.16;0.63;44.0;100.0;62.0;168.0;0.91;0.0;0.0;0.108;0.0;0.02;0.3;117.28
Millet;Millet, fat added;0.0;34.0;0.0;22.39;0.0;11.1;1.2;66.0;0.0;1.256;3.32;40.0;0.079;0.8;0.12;0.1;69.36;1.18;1.856;0.791;4.05;4.0;0.152;0.6;42.0;95.0;60.0;194.0;0.86;43.0;0.0;0.297;0.0;1.12;5.6;139.29
Oatmeal;Oatmeal, from fast food, plain;0.0;3.0;0.0;11.9;4.0;9.0;1.7;27.0;0.0;0.184;2.6;12.0;0.048;5.3;0.69;0.065;82.3;0.75;0.456;1.071;2.54;25.0;0.072;0.68;25.0;77.0;74.0;93.0;0.67;12.0;0.02;0.021;0.1;0.1;0.5;80.86
Oatmeal;Oatmeal, from fast food, maple flavored;0.0;3.0;0.0;20.34;4.0;8.5;1.6;25.0;0.0;0.179;2.4;11.0;0.044;4.9;9.95;0.06;74.1;0.687;0.418;0.982;2.33;31.0;0.071;0.7;24.0;71.0;81.0;163.0;0.62;11.0;0.02;0.023;0.1;0.09;0.5;111.93
Oatmeal;Oatmeal, from fast food, fruit flavored;0.0;5.0;1.0;24.56;4.0;8.5;1.9;29.0;0.0;0.211;2.28;10.0;0.046;4.5;14.22;0.059;70.19;0.628;0.385;0.889;2.14;31.0;0.076;0.7;23.0;68.0;105.0;147.0;0.57;10.0;0.02;0.03;0.4;0.17;0.9;126.62
Oatmeal;Oatmeal, from fast food, other flavors;0.0;3.0;0.0;20.34;4.0;8.5;1.6;25.0;0.0;0.179;2.4;11.0;0.044;4.9;9.95;0.06;74.1;0.687;0.418;0.982;2.33;31.0;0.071;0.7;24.0;71.0;81.0;163.0;0.62;11.0;0.02;0.023;0.1;0.09;0.5;111.93
Oatmeal;Oatmeal, NS as to regular, quick, or instant, NS as to fat;0.0;7.0;0.0;11.17;3.0;7.0;1.7;27.0;0.0;0.168;2.18;15.0;0.024;4.8;0.16;0.061;83.44;0.786;0.631;0.924;2.61;12.0;0.071;0.67;24.0;65.0;57.0;82.0;0.61;15.0;0.0;0.038;0.0;0.25;1.2;76.89
Oatmeal;Oatmeal, NS as to regular, quick, or instant, no added fat;0.0;0.0;0.0;11.36;0.0;6.8;1.7;27.0;0.0;0.17;2.21;0.0;0.023;4.8;0.17;0.062;84.77;0.332;0.386;0.186;1.09;12.0;0.072;0.68;24.0;65.0;58.0;70.0;0.62;0.0;0.0;0.015;0.0;0.07;0.3;64.09
Oatmeal;Oatmeal, NS as to regular, quick, or instant, fat added;0.0;7.0;0.0;11.17;3.0;7.0;1.7;27.0;0.0;0.168;2.18;15.0;0.024;4.8;0.16;0.061;83.44;0.786;0.631;0.924;2.61;12.0;0.071;0.67;24.0;65.0;57.0;82.0;0.61;15.0;0.0;0.038;0.0;0.25;1.2;76.89
Oatmeal;Oatmeal, regular or quick, made with water, NS as to fat;0.0;7.0;0.0;11.17;3.0;7.0;1.7;27.0;0.0;0.168;2.18;15.0;0.024;4.8;0.16;0.061;83.44;0.786;0.631;0.924;2.61;12.0;0.071;0.67;24.0;65.0;57.0;82.0;0.61;15.0;0.0;0.038;0.0;0.25;1.2;76.89
Oatmeal;Oatmeal, regular or quick, made with water, no added fat;0.0;0.0;0.0;11.36;0.0;6.8;1.7;27.0;0.0;0.17;2.21;0.0;0.023;4.8;0.17;0.062;84.77;0.332;0.386;0.186;1.09;12.0;0.072;0.68;24.0;65.0;58.0;70.0;0.62;0.0;0.0;0.015;0.0;0.07;0.3;64.09
Oatmeal;Oatmeal, regular or quick, made with water, fat added;0.0;7.0;0.0;11.17;3.0;7.0;1.7;27.0;0.0;0.168;2.18;15.0;0.024;4.8;0.16;0.061;83.44;0.786;0.631;0.924;2.61;12.0;0.071;0.67;24.0;65.0;57.0;82.0;0.61;15.0;0.0;0.038;0.0;0.25;1.2;76.89
Oatmeal;Oatmeal, regular or quick, made with milk, NS as to fat;0.0;11.0;0.0;15.99;11.0;23.8;1.7;27.0;0.0;0.276;5.48;72.0;0.159;6.7;5.0;0.114;72.7;1.208;0.695;2.076;4.59;133.0;0.062;0.67;35.0;166.0;212.0;117.0;1.02;73.0;0.53;0.094;0.1;0.28;1.4;127.19
Oatmeal;Oatmeal, regular or quick, made with milk, no added fat;0.0;4.0;0.0;16.27;8.0;23.9;1.7;27.0;0.0;0.281;5.57;59.0;0.161;6.8;5.09;0.116;73.83;0.761;0.451;1.358;3.1;135.0;0.063;0.68;35.0;169.0;216.0;105.0;1.04;59.0;0.54;0.073;0.1;0.1;0.5;115.26
Oatmeal;Oatmeal, regular or quick, made with milk, fat added;0.0;11.0;0.0;15.99;11.0;23.8;1.7;27.0;0.0;0.276;5.48;72.0;0.159;6.7;5.0;0.114;72.7;1.208;0.695;2.076;4.59;133.0;0.062;0.67;35.0;166.0;212.0;117.0;1.02;73.0;0.53;0.094;0.1;0.28;1.4;127.19
Oatmeal;Oatmeal, regular or quick, made with non-dairy milk, NS as to fat;0.0;8.0;0.0;14.88;3.0;15.5;1.8;27.0;0.0;0.337;3.21;91.0;0.085;5.5;3.16;0.069;76.94;1.266;1.034;1.159;3.77;171.0;0.123;0.98;31.0;83.0;136.0;138.0;0.72;91.0;0.28;0.047;0.0;2.02;2.1;106.29
Oatmeal;Oatmeal, regular or quick, made with non-dairy milk, no added fat;0.0;1.0;0.0;15.14;0.0;15.4;1.9;27.0;0.0;0.342;3.26;77.0;0.086;5.6;3.22;0.07;78.16;0.821;0.797;0.425;2.27;174.0;0.125;1.0;31.0;84.0;138.0;127.0;0.73;77.0;0.28;0.024;0.0;1.88;1.2;94.03
Oatmeal;Oatmeal, regular or quick, made with non-dairy milk, fat added;0.0;8.0;0.0;14.88;3.0;15.5;1.8;27.0;0.0;0.337;3.21;91.0;0.085;5.5;3.16;0.069;76.94;1.266;1.034;1.159;3.77;171.0;0.123;0.98;31.0;83.0;136.0;138.0;0.72;91.0;0.28;0.047;0.0;2.02;2.1;106.29
Oatmeal;Oatmeal, instant, plain, made with water, NS as to fat;0.0;11.0;0.0;12.74;4.0;5.6;1.8;0.0;0.0;0.181;2.2;164.0;0.01;4.3;0.28;0.073;80.72;1.154;0.862;1.422;3.7;67.0;0.074;4.53;24.0;78.0;68.0;65.0;0.47;165.0;0.0;0.052;0.0;0.38;1.8;93.06
Oatmeal;Oatmeal, instant, plain, made with water, no added fat;0.0;0.0;0.0;13.15;0.0;5.2;1.9;0.0;0.0;0.186;2.26;146.0;0.009;4.4;0.28;0.076;82.69;0.44;0.479;0.255;1.3;69.0;0.076;4.68;25.0;80.0;69.0;45.0;0.48;146.0;0.0;0.015;0.0;0.1;0.4;73.34
Oatmeal;Oatmeal, instant, plain, made with water, fat added;0.0;11.0;0.0;12.74;4.0;5.6;1.8;0.0;0.0;0.181;2.2;164.0;0.01;4.3;0.28;0.073;80.72;1.154;0.862;1.422;3.7;67.0;0.074;4.53;24.0;78.0;68.0;65.0;0.47;165.0;0.0;0.052;0.0;0.38;1.8;93.06
Oatmeal;Oatmeal, instant, plain, made with milk, NS as to fat;0.0;14.0;0.0;16.56;11.0;18.9;1.8;0.0;0.0;0.267;4.82;210.0;0.117;5.8;4.11;0.116;72.21;1.489;0.913;2.335;5.27;163.0;0.067;4.53;33.0;159.0;191.0;92.0;0.79;212.0;0.42;0.096;0.1;0.4;1.9;132.95
Oatmeal;Oatmeal, instant, plain, made with milk, no added fat;0.0;3.0;0.0;17.1;7.0;19.0;1.9;0.0;0.0;0.275;4.96;193.0;0.12;5.9;4.25;0.12;73.88;0.785;0.532;1.198;2.92;168.0;0.069;4.68;34.0;163.0;196.0;73.0;0.82;194.0;0.43;0.061;0.1;0.12;0.5;114.52
Oatmeal;Oatmeal,  instant, plain, made with milk, fat added;0.0;14.0;0.0;16.56;11.0;18.9;1.8;0.0;0.0;0.267;4.82;210.0;0.117;5.8;4.11;0.116;72.21;1.489;0.913;2.335;5.27;163.0;0.067;4.53;33.0;159.0;191.0;92.0;0.79;212.0;0.42;0.096;0.1;0.4;1.9;132.95
Oatmeal;Oatmeal, instant, plain, made with non-dairy milk, NS as to fat;0.0;12.0;0.0;15.67;4.0;12.3;2.0;0.0;0.0;0.315;3.02;225.0;0.058;4.9;2.65;0.08;75.57;1.535;1.182;1.608;4.62;193.0;0.115;4.78;30.0;93.0;130.0;109.0;0.55;226.0;0.22;0.058;0.0;1.78;2.5;116.34
Oatmeal;Oatmeal, instant, plain, made with non-dairy milk, no added fat;0.0;0.0;0.0;16.19;0.0;12.2;2.0;0.0;0.0;0.325;3.1;208.0;0.059;5.0;2.74;0.083;77.36;0.833;0.81;0.447;2.26;199.0;0.118;4.94;31.0;95.0;134.0;91.0;0.57;208.0;0.23;0.022;0.0;1.55;1.1;97.5
Oatmeal;Oatmeal, instant, plain, made with non-dairy milk, fat added;0.0;12.0;0.0;15.67;4.0;12.3;2.0;0.0;0.0;0.315;3.02;225.0;0.058;4.9;2.65;0.08;75.57;1.535;1.182;1.608;4.62;193.0;0.115;4.78;30.0;93.0;130.0;109.0;0.55;226.0;0.22;0.058;0.0;1.78;2.5;116.34
Oatmeal;Oatmeal, instant, maple flavored, NS as to fat;0.0;11.0;0.0;19.64;4.0;6.2;1.8;15.0;0.0;2.855;2.38;198.0;0.245;4.3;7.75;0.246;73.67;1.03;0.773;1.27;3.43;69.0;0.069;2.65;24.0;79.0;93.0;152.0;0.45;199.0;0.0;0.408;0.0;0.39;1.7;118.95
Oatmeal;Oatmeal, instant, maple flavored, no added fat;0.0;1.0;0.0;20.23;0.0;5.9;1.9;15.0;0.0;2.942;2.44;183.0;0.251;4.4;7.99;0.254;75.23;0.378;0.422;0.205;1.25;70.0;0.071;2.73;24.0;80.0;95.0;136.0;0.46;183.0;0.0;0.386;0.0;0.14;0.4;101.93
Oatmeal;Oatmeal, instant, maple flavored, fat added;0.0;11.0;0.0;19.64;4.0;6.2;1.8;15.0;0.0;2.855;2.38;198.0;0.245;4.3;7.75;0.246;73.67;1.03;0.773;1.27;3.43;69.0;0.069;2.65;24.0;79.0;93.0;152.0;0.45;199.0;0.0;0.408;0.0;0.39;1.7;118.95
Oatmeal;Oatmeal, instant, fruit flavored, NS as to fat;0.0;11.0;0.0;19.51;4.0;6.2;1.9;14.0;0.0;2.734;2.29;190.0;0.235;4.1;8.07;0.235;73.97;1.013;0.755;1.261;3.38;66.0;0.068;2.55;23.0;75.0;94.0;147.0;0.43;191.0;0.0;0.392;0.0;0.39;1.7;117.62
Oatmeal;Oatmeal, instant, fruit flavored, no added fat;0.0;1.0;0.0;20.09;0.0;5.9;1.9;15.0;0.0;2.816;2.34;174.0;0.241;4.2;8.32;0.242;75.55;0.36;0.404;0.196;1.19;67.0;0.07;2.62;24.0;77.0;96.0;131.0;0.44;174.0;0.0;0.37;0.0;0.14;0.4;100.43
Oatmeal;Oatmeal, instant, fruit flavored, fat added;0.0;11.0;0.0;19.51;4.0;6.2;1.9;14.0;0.0;2.734;2.29;190.0;0.235;4.1;8.07;0.235;73.97;1.013;0.755;1.261;3.38;66.0;0.068;2.55;23.0;75.0;94.0;147.0;0.43;191.0;0.0;0.392;0.0;0.39;1.7;117.62
Oatmeal;Oatmeal, instant, other flavors, NS as to fat;0.0;11.0;0.0;19.64;4.0;6.2;1.8;15.0;0.0;2.855;2.38;198.0;0.245;4.3;7.75;0.246;73.67;1.03;0.773;1.27;3.43;69.0;0.069;2.65;24.0;79.0;93.0;152.0;0.45;199.0;0.0;0.408;0.0;0.39;1.7;118.95
Oatmeal;Oatmeal, instant, other flavors, no added fat;0.0;1.0;0.0;20.23;0.0;5.9;1.9;15.0;0.0;2.942;2.44;183.0;0.251;4.4;7.99;0.254;75.23;0.378;0.422;0.205;1.25;70.0;0.071;2.73;24.0;80.0;95.0;136.0;0.46;183.0;0.0;0.386;0.0;0.14;0.4;101.93
Oatmeal;Oatmeal, instant, other flavors, fat added;0.0;11.0;0.0;19.64;4.0;6.2;1.8;15.0;0.0;2.855;2.38;198.0;0.245;4.3;7.75;0.246;73.67;1.03;0.773;1.27;3.43;69.0;0.069;2.65;24.0;79.0;93.0;152.0;0.45;199.0;0.0;0.408;0.0;0.39;1.7;118.95
Oatmeal;Oatmeal, reduced sugar, plain, NS as to fat;0.0;11.0;0.0;16.11;4.0;5.9;1.8;7.0;0.0;1.487;2.29;181.0;0.124;4.3;3.93;0.158;77.27;1.094;0.819;1.347;3.57;68.0;0.071;3.61;24.0;78.0;80.0;107.0;0.46;182.0;0.0;0.226;0.0;0.38;1.7;105.73
Oatmeal;Oatmeal, reduced sugar, plain, no added fat;0.0;0.0;0.0;16.62;0.0;5.6;1.9;7.0;0.0;1.534;2.35;164.0;0.127;4.4;4.05;0.163;79.03;0.41;0.452;0.231;1.28;70.0;0.074;3.73;25.0;80.0;82.0;90.0;0.47;164.0;0.0;0.197;0.0;0.12;0.4;87.4
Oatmeal;Oatmeal, reduced sugar, plain, fat added;0.0;11.0;0.0;16.11;4.0;5.9;1.8;7.0;0.0;1.487;2.29;181.0;0.124;4.3;3.93;0.158;77.27;1.094;0.819;1.347;3.57;68.0;0.071;3.61;24.0;78.0;80.0;107.0;0.46;182.0;0.0;0.226;0.0;0.38;1.7;105.73
Oatmeal;Oatmeal, made with milk and sugar, Puerto Rican style;0.0;3.0;0.0;26.33;7.0;19.1;1.4;23.0;0.0;0.233;4.63;49.0;0.137;5.7;17.09;0.094;65.02;0.632;0.374;1.13;2.62;113.0;0.053;0.57;29.0;140.0;179.0;233.0;0.86;49.0;0.38;0.058;0.1;0.08;0.4;147.42
Oatmeal;Oatmeal, reduced sugar, flavored, NS as to fat;0.0;11.0;0.0;16.11;4.0;5.9;1.8;7.0;0.0;1.487;2.29;181.0;0.124;4.3;3.93;0.158;77.27;1.094;0.819;1.347;3.57;68.0;0.071;3.61;24.0;78.0;80.0;107.0;0.46;182.0;0.0;0.226;0.0;0.38;1.7;105.73
Oatmeal;Oatmeal, reduced sugar, flavored, no added fat;0.0;0.0;0.0;16.62;0.0;5.6;1.9;7.0;0.0;1.534;2.35;164.0;0.127;4.4;4.05;0.163;79.03;0.41;0.452;0.231;1.28;70.0;0.074;3.73;25.0;80.0;82.0;90.0;0.47;164.0;0.0;0.197;0.0;0.12;0.4;87.4
Oatmeal;Oatmeal, reduced sugar, flavored, fat added;0.0;11.0;0.0;16.11;4.0;5.9;1.8;7.0;0.0;1.487;2.29;181.0;0.124;4.3;3.93;0.158;77.27;1.094;0.819;1.347;3.57;68.0;0.071;3.61;24.0;78.0;80.0;107.0;0.46;182.0;0.0;0.226;0.0;0.38;1.7;105.73
Oatmeal;Oatmeal, multigrain, NS as to fat;0.0;8.0;0.0;11.98;3.0;5.2;2.0;27.0;0.0;0.591;2.1;15.0;0.027;5.2;0.41;0.045;83.36;0.559;0.438;0.815;1.99;9.0;0.066;0.45;20.0;55.0;51.0;83.0;0.54;15.0;0.0;0.065;0.0;0.29;1.5;74.23
Oatmeal;Oatmeal, multigrain, no added fat;0.0;1.0;0.0;12.19;0.0;5.0;2.0;27.0;0.0;0.601;2.12;0.0;0.027;5.3;0.41;0.046;84.69;0.101;0.19;0.076;0.46;9.0;0.068;0.46;20.0;55.0;51.0;70.0;0.55;0.0;0.0;0.042;0.0;0.11;0.6;61.38
Oatmeal;Oatmeal, multigrain, fat added;0.0;8.0;0.0;11.98;3.0;5.2;2.0;27.0;0.0;0.591;2.1;15.0;0.027;5.2;0.41;0.045;83.36;0.559;0.438;0.815;1.99;9.0;0.066;0.45;20.0;55.0;51.0;83.0;0.54;15.0;0.0;0.065;0.0;0.29;1.5;74.23
Quinoa;Quinoa, NS as to fat;0.0;33.0;0.0;20.22;0.0;22.3;2.7;50.0;0.0;0.391;4.18;38.0;0.105;2.7;0.82;0.102;69.67;1.449;2.32;0.812;4.75;17.0;0.182;1.41;61.0;145.0;164.0;188.0;1.03;40.0;0.0;0.3;0.0;1.63;5.0;140.35
Quinoa;Quinoa, no added fat;0.0;3.0;0.0;21.21;0.0;22.9;2.8;53.0;0.0;0.41;4.38;0.0;0.11;2.8;0.87;0.107;71.32;0.526;1.074;0.23;1.91;17.0;0.191;1.48;64.0;151.0;171.0;163.0;1.09;0.0;0.0;0.123;0.0;0.63;0.0;119.55
Quinoa;Quinoa, fat added;0.0;33.0;0.0;20.22;0.0;22.3;2.7;50.0;0.0;0.391;4.18;38.0;0.105;2.7;0.82;0.102;69.67;1.449;2.32;0.812;4.75;17.0;0.182;1.41;61.0;145.0;164.0;188.0;1.03;40.0;0.0;0.3;0.0;1.63;5.0;140.35
